name,address,type,product
중앙정밀,경상남도 김해시 진영읍 하계리 269-1,그외 기타 전자부품 제조업,
중일유화(주),경상남도 김해시 진례면 고모리 574,"치약, 비누 및 기타 세제 제조업",
창일에너지,경상남도 김해시 주촌면 천곡리 205-6,핵반응기 및 증기발생기 제조업,
케이테크,경상남도 김해시 상동면 우계리 1043,선박 구성부분품 제조업,
티엔에스,경상남도 김해시 진례면 담안리 1420-25,"산업용 오븐, 노 및 노용 버너 제조업",
하나산업,경상남도 김해시 상동면 매리 227,농업 및 임업용 기계 제조업,
한주기계,경상남도 김해시 진영읍 좌곤리 411-1,그외 기타 일반목적용 기계 제조업,
한진산업개발(주),경상남도 김해시 생림면 나전리 1091-1,레미콘 제조업 외 1 종,
혜림테크,경상남도 김해시 진례면 고모리 304,선박 구성부분품 제조업,
(주)대림에너지,경상남도 김해시 한림면 장방리 958-2,농업 및 임업용 기계 제조업,
(주)대산엔지니어링,경상남도 김해시 생림면 봉림리 350,선박 구성부분품 제조업 외 1 종,
(주)대석SRF,경상남도 김해시 상동면 묵방리 904-2,"라이터, 연소물 및 흡연용품 제조업",
(주)대진티엠에스,경상남도 김해시 한림면 안하리 152-14,선박 구성부분품 제조업,
(주)도경,경상남도 김해시 진례면 고모리 138,금속 성형기계 제조업 외 2 종,
(주)동양/건재부문김해공장,경상남도 김해시 한림면 신천리 315,레미콘 제조업,
(주)디에이치엠아이,경상남도 김해시 한림면 가동리 648-5,절삭가공 및 유사처리업,
(주)미래텍,경상남도 김해시 진영읍 본산리 309-14,가공 및 재생 플라스틱원료 생산업,
(주)부강테크,경상남도 김해시 삼방동 129,그외 기타 자동차 부품 제조업,
(주)부일인쇄,경상남도 김해시 주촌면 망덕리 111,신문 발행업,
(주)성진일렉트론,경상남도 김해시 지내동 273-14,전자부품 실장기판 제조업,
(주)신원ENG,경상남도 김해시 진영읍 방동리 302-4,배전반 및 전기자동제어반 제조업,
(주)신창앤오렌지,경상남도 김해시 한림면 명동리 1050,플라스틱 창호 제조업,
(주)씨메이트,경상남도 김해시 진례면 고모리 134-1,산업용 비경화고무제품 제조업 외 2 종,
(주)씨메이트,경상남도 김해시 진례면 고모리 134-1,산업용 비경화고무제품 제조업 외 2 종,
(주)에스엠에스비,경상남도 김해시 진영읍 진영리 1000,기타 가공공작기계 제조업,
(주)에스와이씨,경상남도 김해시 한림면 퇴래리 798,기계장비 조립용 플라스틱제품 제조업,
(주)연합화스너,경상남도 김해시 주촌면 농소리 629-6번지 (주)연합화스너,금속파스너 및 나사제품 제조업,
(주)오알,경상남도 김해시 한림면 명동리 468-1,기타 가공공작기계 제조업 외 1 종,
(주)이엔알,경상남도 김해시 한림면 신천리 126-1,중앙난방보일러 및 방열기 제조업 외 2 종,
(주)이케이시스템,경상남도 김해시 상동면 우계리 1077-7,산업용 비경화고무제품 제조업 외 28 종,
(주)이티에스,경상남도 김해시 한림면 용덕리 99,가공 및 재생 플라스틱원료 생산업,
(주)일광,경상남도 김해시 삼정동 607-2,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",
(주)제이씨씨,경상남도 김해시 진영읍 본산리 315-10,일반용 도료 및 관련제품 제조업 외 2 종,
(주)진성엔지니어링,경상남도 김해시 생림면 나전리 288-4,그외 기타 자동차 부품 제조업,
(주)카길애그리퓨리나김해,경상남도 김해시 진영읍 본산리 308-15,동물용 사료 및 조제식품 제조업,
(주)케이케이소재,경상남도 김해시 상동면 우계리 610-1,산업용 비경화고무제품 제조업,
(주)탑퍼니스,경상남도 김해시 화목동 267-12,공기조화장치 제조업,
(주)태평중공업,경상남도 김해시 주촌면 내삼리 1078-4,그외 기타 1차 철강 제조업,
(주)티엔에스,경상남도 김해시 한림면 안하리 546-2,선박 구성부분품 제조업,
(주)파워룩스,경상남도 김해시 지내동 273-14,전자부품 실장기판 제조업,
(주)하나테크,경상남도 김해시 주촌면 망덕리 289-1,설치용 금속탱크 및 저장용기 제조업,
(주)한동테크,경상남도 김해시 진영읍 우동리 274,항공기용 부품 제조업 외 8 종,
(주)한메드,경상남도 김해시 주촌면 농소리 626-4,그외 기타 의료용 기기 제조업,
(주)해성중공업,경상남도 김해시 한림면 용덕리 227,금속 조립구조재 제조업,
(주)현대축산,경상남도 김해시 주촌면 원지리 533-5,기타 구조용 금속제품 제조업,
MTC,경상남도 김해시 진례면 청천리 310-4,유압기기 제조업,
가나샌딩,경상남도 김해시 생림면 봉림리 1247,그외 기타 금속가공업,
가야정밀,경상남도 김해시 지내동 195-22,그외 기타 자동차 부품 제조업 외 26 종,
광천정공(주),경상남도 김해시 상동면 매리 201,금속압형제품 제조업,
금비산업(주),경상남도 김해시 한림면 가동리 648-16,구조용 금속판제품 및 금속공작물 제조업 외 1 종,
대림공업,경상남도 김해시 생림면 나전리 977-4,그외 기타 일반목적용 기계 제조업,
동우테크(주),경상남도 김해시 진영읍 진영리 29,금속압형제품 제조업 외 1 종,
동은정공(주),경상남도 김해시 생림면 나전리 449,선박 구성부분품 제조업,
동헌알앤에이(주),경상남도 김해시 주촌면 내삼리 887,아스콘 제조업,
미래이엔지,경상남도 김해시 안동 538-17,"고무, 화학섬유 및 플라스틱 성형기 제조업",
바다중공업(주),경상남도 김해시 진영읍 진영리 1002,선박 구성부분품 제조업 외 1 종,
보국전자(주),경상남도 김해시 한림면 장방리 1043-142,금속단조제품 제조업,
부경양돈협동조합김해축산물공판장,경상남도 김해시 어방동 1049-6,도축업 외 1 종,
부창열처리,경상남도 김해시 생림면 나전리 688,금속 열처리업,
삼부정밀화학(주),경상남도 김해시 주촌면 내삼리 943-1,적층 및 표면처리 직물 제조업 외 1 종,
삼성그린테크(주),경상남도 김해시 상동면 우계리 104-29,화학섬유직물 직조업,
상기산업,경상남도 김해시 상동면 묵방리 474,선박 구성부분품 제조업,
샘텍이엔씨,경상남도 김해시 상동면 매리 607-3,기기용 자동측정 및 제어장치 제조업,
스마일정밀,경상남도 김해시 진례면 담안리 470-10,절삭가공 및 유사처리업,
스위트감식초,경상남도 김해시 한림면 용덕리 108,"식초, 발효 및 화학 조미료 제조업",
신성메이저글러브(주)지점,경상남도 김해시 주촌면 내삼리 1002-17,그외 기타 의복액세서리 제조업,
신우중공업주식회사,경상남도 김해시 한림면 명동리 1177,금속 조립구조재 제조업 외 16 종,
신우중공업주식회사,경상남도 김해시 한림면 명동리 1177,금속 조립구조재 제조업 외 18 종,
신원산업기계(주),경상남도 김해시 상동면 우계리 372,금속 주조 및 기타 야금용 기계 제조업,
씨앤케이기업,경상남도 김해시 진례면 송현리 1065,골판지 및 골판지상자 제조업,
아이온(주),경상남도 김해시 생림면 나전리 11,침구 및 관련제품 제조업,
에스제이테크윈(주),경상남도 김해시 주촌면 내삼리 917,절삭가공 및 유사처리업,
에스피엔지니어링(주),경상남도 김해시 진례면 고모리 1016,선박 구성부분품 제조업 외 2 종,
에프에프지디엠씨(주),경상남도 김해시 진영읍 본산리 310-1,금속 절삭기계 제조업,
웅지전기,경상남도 김해시 화목동 440-7,배전반 및 전기자동제어반 제조업 외 2 종,
일루제지,경상남도 김해시 주촌면 천곡리 934,위생용 종이제품 제조업,
일흥테크,경상남도 김해시 주촌면 내삼리 745-12,항공기용 부품 제조업,
주식회사경남전기통신,경상남도 김해시 안동 256-13,텔레비전 제조업 외 11 종,
주식회사경남전기통신,경상남도 김해시 안동 256-13,텔레비전 제조업 외 12 종,
주식회사신우공업사,경상남도 김해시 한림면 병동리 1004,그외 기타 자동차 부품 제조업,
준성산업,경상남도 김해시 주촌면 내삼리 902,절삭가공 및 유사처리업,
지엠팀버,경상남도 김해시 생림면 봉림리 214,일반 제재업 외 7 종,
진광단조(주),경상남도 김해시 주촌면 농소리 628-4,자동차용 동력전달장치 제조업,
진영수출포장,경상남도 김해시 주촌면 내삼리 570-1,"목재 포장용 상자, 드럼 및 유사용기 제조업",
태림농산,경상남도 김해시 생림면 봉림리 432,기타 육류 가공 및 저장처리업 외 14 종,
(주)경성하이테크,경상남도 김해시 한림면 명동리 1177-1,배전반 및 전기자동제어반 제조업 외 1 종,
(주)대원이엔지,경상남도 김해시 한림면 가산리 549-4,선박 구성부분품 제조업,
(주)덕영샌딩,경상남도 김해시 한림면 가산리 533-8,도장 및 기타 피막처리업,
(주)동양산업,경상남도 김해시 상동면 매리 477-2,레미콘 제조업,
(주)디에스정공,경상남도 김해시 생림면 사촌리 611,설치용 금속탱크 및 저장용기 제조업,
(주)비에스기술,경상남도 김해시 한림면 신천리 2-43,"플라스틱 필름, 시트 및 판 제조업",
(주)빙그레,경상남도 김해시 한림면 병동리 1078-1,액상시유 및 기타 낙농제품 제조업,
(주)삼원밀레니어,경상남도 김해시 유하동 791-1,전동기 및 발전기 제조업,
(주)세정산업,경상남도 김해시 생림면 사촌리 267,합성수지 및 기타 플라스틱물질 제조업,
(주)아이제이텍,경상남도 김해시 한림면 신천리 300-9,선박 구성부분품 제조업,
(주)이폼퍼니처,경상남도 김해시 진례면 청천리 244-2,기타 목재가구 제조업,
(주)제일아이앤티,경상남도 김해시 생림면 나전리 340,그외 기타 플라스틱 제품 제조업,
(주)지투비코리아,경상남도 김해시 한림면 퇴래리 705,금속표시판 제조업 외 2 종,
(주)큐라이트,경상남도 김해시 상동면 우계리 178-1,그외 기타 전기장비 제조업,
(주)한국화성,경상남도 김해시 생림면 생철리 205-3,"플라스틱 필름, 시트 및 판 제조업",
(주)한웅김해공장,경상남도 김해시 어방동 1063-15,가방 및 기타 보호용 케이스 제조업 외 7 종,
금성공조플랜트,경상남도 김해시 주촌면 원지리 99-2,산업용 냉장 및 냉동 장비 제조업,
금오푸드윈주식회사,경상남도 김해시 어방동 362-19,기타 육류 가공 및 저장처리업,
남도,경상남도 김해시 주촌면 내삼리 319,선박 구성부분품 제조업,
대한민국재향군인회식품사업소(향군식품),경상남도 김해시 생림면 봉림리 432,기타 육류 가공 및 저장처리업 외 2 종,
맥스텍,경상남도 김해시 진례면 송현리 358,금속 조립구조재 제조업 외 15 종,
서륭정공(주),경상남도 김해시 부곡동 321,그외 기타 자동차 부품 제조업,
신안정밀기계공업사,경상남도 김해시 주촌면 내삼리 993,그외 기타 자동차 부품 제조업,
신영강업(주),경상남도 김해시 한림면 병동리 653-2,그외 기타 분류안된 금속가공제품 제조업,
신우중공업주식회사,경상남도 김해시 한림면 명동리 1177,금속 조립구조재 제조업 외 19 종,
신우중공업주식회사,경상남도 김해시 한림면 명동리 1177,금속 조립구조재 제조업 외 21 종,
신우중공업주식회사,경상남도 김해시 한림면 명동리 1177,금속 조립구조재 제조업 외 22 종,
우창밴딩제2공장,경상남도 김해시 한림면 퇴래리 655-2,금속 조립구조재 제조업,
유성기공,경상남도 김해시 한림면 명동리 1167-23번지 외 1필지,절삭가공 및 유사처리업,
인우하이텍,경상남도 김해시 진례면 송현리 1278-19,주형 및 금형 제조업,
조은기계,경상남도 김해시 한림면 명동리 498-2,금속압형제품 제조업 외 1 종,
주식회사경남전기통신,경상남도 김해시 안동 256-13,텔레비전 제조업 외 23 종,
주식회사경남전기통신,경상남도 김해시 안동 256-13,텔레비전 제조업 외 34 종,
주식회사극동글라스텍,경상남도 김해시 어방동 1069-10,판유리 가공품 제조업 외 1 종,
주식회사지아이씨,경상남도 김해시 한림면 가동리 662-4,전동기 및 발전기 제조업 외 1 종,
진영ENG,경상남도 김해시 진영읍 진영리 1402-2,주형 및 금형 제조업,
츄고쿠삼화페인트(주),경상남도 김해시 한림면 퇴래리 972,일반용 도료 및 관련제품 제조업,
